PID,smiles,value
19,[*]/C(=C(/[*])c1ccc2c(c1)CCC2)c1ccc([Si](C)(C)C)cc1,-7.698970004
20,[*]/C(=C(/[*])c1ccc2c(c1)Cc1ccccc1-2)c1ccc([Si](C)(C)C)cc1,-6.886056648
21,[*]/C(=C(/[*])c1ccc2c(c1)Cc1ccccc1-2)c1ccccc1,-6.795880017
22,[*]/C(=C(/[*])c1ccc2c(ccc3ccccc32)c1)c1ccc([Si](C)(C)C)cc1,-7.346787486
23,[*]/C(=C(/[*])c1ccc2c(ccc3ccccc32)c1)c1ccccc1,-6.93930216
24,[*]/C(=C(/[*])c1cccc(-c2ccc(C(C)(C)C)cc2)c1)c1ccccc1,-7.66756154
25,[*]/C(=C(/[*])c1cccc(-c2ccccc2)c1)c1ccccc1,-7.698970004
26,[*]/C(=C(/[*])c1cccc([Si](C)(C)C)c1)c1ccccc1,-7.197226275
27,[*]/C(=C(/[*])c1ccccc1F)c1ccc2c(c1)C(C)(C)CC2(C)C,-5.89279003
28,[*]/C(C)=C(/[*])CC(C)C,-7.337242168
29,[*]/C(C)=C(/[*])CCC(C)C,-7.619788758
30,[*]/C(C)=C(/[*])[Si](C)(C)C(C)C,-7.167491087
31,[*]/C(C)=C(/[*])[Si](C)(C)CC,-7.080921908
32,[*]/C(C)=C(/[*])[Si](C)(C)CCC,-7.823908741
33,[*]/C(C)=C(/[*])[Si](C)(C)CCCC,-8.207608311
34,[*]/C(C)=C(/[*])[Si](C)(C)CCCCC,-8.431798276
35,[*]/C(C)=C(/[*])[Si](C)(C)c1ccccc1,-9.080921908
36,[*]/C(C)=C(/[*])c1ccccc1,-8.522878745
37,[*]/C(CC)=C(/[*])c1ccccc1,-8.397940009
38,[*]/C(CCCCCC)=C(/[*])c1ccccc1,-8.522878745
39,[*]/C(Cl)=C(/[*])CCCC,-8.397940009
40,[*]/C(Cl)=C(/[*])CCCCCC,-8.387216143
41,[*]/C(Cl)=C(/[*])c1ccccc1,-8.638272164
42,[*]/C=C(/[*])C(C)(C)C,-7.744727495
43,[*]/C=C(/[*])c1ccc(-c2ccc([Si](C)(C)C)cc2)cc1,-7.431798276
44,[*]/C=C(/[*])c1ccc(C[Si](C)(C)C)cc1,-7.619788758
45,[*]/C=C(/[*])c1ccc(O[Si](C)(C)C(C)(C)C)cc1,-8.318758763
46,[*]/C=C(/[*])c1ccccc1C,-8.537602002
47,[*]/C=C(/[*])c1ccccc1C(F)(F)F,-7.886056648
48,[*]=CC1CCC(C=[*])C1,-8.677780705
49,[*]=CCCC=[*],-8.367542708
50,[*]=NP(=NP(=[*])(OCC(C)(C)C)Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,-8.675717545
51,[*]=NP(=NP(=[*])(Oc1ccc(OC)cc1)Oc1ccccc1CC=C)(OCCCOCCOC)Oc1ccc(OC)cc1,-8.769551079
52,[*]=NP(=NP(=[*])(Oc1ccccc1)Oc1ccc([Si](C)(C)C)cc1)(Oc1ccc(Br)cc1)Oc1ccc([Si](C)(C)C)cc1,-8.209011525
53,[*]=NP(=NP(=[*])(Oc1ccccc1)Oc1ccc([Si](C)(C)c2ccccc2)cc1)(Oc1ccc(Br)cc1)Oc1ccc([Si](C)(C)c2ccccc2)cc1,-8.684029655
54,[*]=NP(=NP(=[*])(Oc1ccccc1)Oc1ccc([Si](C)(c2ccccc2)c2ccccc2)cc1)(Oc1ccc(Br)cc1)Oc1ccc([Si](C)(c2ccccc2)c2ccccc2)cc1,-8.978810701
55,[*]C(=C([*])c1ccc(C(C)(C)C)cc1)c1ccc(O)cc1,-7.721246399
56,[*]C(=C([*])c1ccc(C(C)(C)C)cc1)c1ccc(O[Si](C)(C)C(C)(C)C)cc1,-7.27572413
57,[*]C(=C([*])c1ccc([Si](C)(C)C)cc1)c1ccc(O[Si](C)(C)C(C)(C)C)cc1,-7.102372909
58,[*]C(=C([*])c1ccc2c(c1)C(C)(C)c1cc(Br)ccc1-2)c1ccccc1,-6.823908741
59,[*]C(=C([*])c1ccc2c(c1)C(C)(C)c1cc([Si](C)(C)C)ccc1-2)c1ccccc1,-6.468521083
60,[*]C(=C([*])c1ccc2c(c1)C(C)(C)c1ccccc1-2)c1cc(F)cc(F)c1,-6.677780705
61,[*]C(=C([*])c1ccc2c(c1)C(C)(C)c1ccccc1-2)c1ccc(Br)cc1,-6.468521083
62,[*]C(=C([*])c1ccc2c(c1)C(C)(C)c1ccccc1-2)c1ccc(C(C)(C)C)cc1,-6.568636236
63,[*]C(=C([*])c1ccc2c(c1)C(C)(C)c1ccccc1-2)c1ccc(F)c(F)c1,-6.301029996
64,[*]C(=C([*])c1ccc2c(c1)C(C)(C)c1ccccc1-2)c1ccc(F)cc1,-6.337242168
65,[*]C(=C([*])c1ccc2c(c1)C(C)(C)c1ccccc1-2)c1ccc([Si](C)(C)C)cc1,-7.283996656
66,[*]C(=C([*])c1ccc2c(c1)C(C)(C)c1ccccc1-2)c1cccc(F)c1,-6.387216143
67,[*]C(=C([*])c1ccc2c(c1)C(C)(C)c1ccccc1-2)c1ccccc1,-6.494850022
68,[*]C(=C([*])c1ccc2c(c1)C1(CC1)c1ccccc1-2)c1ccc([Si](C)(C)C)cc1,-7.075720714
69,[*]C(=C([*])c1ccc2c(c1)C1(CC1)c1ccccc1-2)c1ccccc1,-7.22184875
70,[*]C(=C([*])c1cccc(O)c1)c1ccc(C(C)(C)C)cc1,-7.091514981
71,[*]C(=C([*])c1cccc(O[Si](C)(C)C(C)(C)C)c1)c1ccc(C(C)(C)C)cc1,-6.795880017
72,[*]C(=C([*])c1cccc(O[Si](C)(C)C(C)(C)C)c1)c1ccc([Si](C)(C)C)cc1,-7.075720714
73,[*]C(=O)COc1c(Br)cc(C(C)(C)c2cc(Br)c(OC(=O)c3cc([*])cc(C(C)(C)C)c3)c(Br)c2)cc1Br,-8.380906669
74,[*]C(=O)COc1c(Br)cc(C(c2cc(Br)c(OC(=O)c3cc([*])cc(C(C)(C)C)c3)c(Br)c2)(C(F)(F)F)C(F)(F)F)cc1Br,-7.906578315
75,[*]C(=O)COc1c(Br)cc2c(c1Br)C(C)(C)c1cc(Br)c(OC(=O)c3cc([*])cc(C(C)(C)C)c3)c(Br)c1-2,-8.025028006
76,[*]C(=O)Nc1ccc(C2(c3ccc(NC(=O)c4cc([*])cc(C(C)(C)C)c4)cc3)c3ccccc3-c3ccccc32)cc1,-8.272458743
77,[*]C(=O)Nc1ccc(Cc2ccc(NC(=O)c3cc([*])cc(C(C)(C)C)c3)cc2)cc1,-8.714442691
78,[*]C(=O)Oc1c(Br)cc(C(C)(C)c2cc(Br)c(OC(=O)c3cc([*])cc(C(C)(C)C)c3)c(Br)c2)cc1Br,-8.380906669
79,[*]C(=O)Oc1c(Br)cc(C2(c3cc(Br)c(OC(=O)c4cc([*])cc(C(C)(C)C)c4)c(Br)c3)OC(=O)c3ccccc32)cc1Br,-8.289882635
80,[*]C(=O)Oc1c(Br)cc(C2(c3cc(Br)c(OC(=O)c4cc([*])cc(C(C)(C)C)c4)c(Br)c3)c3ccccc3-c3ccccc32)cc1Br,-8.025028006
81,[*]C(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)c3cc([*])cc(C(C)(C)C)c3)cc2)cc1,-8.46470588
82,[*]C(=O)Oc1ccc(C(c2ccc(OC(=O)c3cc([*])cc(C(C)(C)C)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,-8.040481623
83,[*]C(=O)Oc1ccc(C2(c3ccc(OC(=O)c4cc([*])cc(C(C)(C)C)c4)cc3)OC(=O)c3ccccc32)cc1,-8.448550002
84,[*]C(=O)Oc1ccc(C2(c3ccc(OC(=O)c4cc([*])cc(C(C)(C)C)c4)cc3)c3ccccc3-c3ccccc32)cc1,-8.338187314
85,[*]C(=O)c1ccc(-c2ccc(C(=O)c3ccc(Oc4ccc(S(=O)(=O)c5ccc(Oc6ccc([*])cc6)cc5)cc4)cc3)cc2)cc1,-9.113509275
86,[*]C(=O)c1ccc(C(c2ccc(C(=O)c3ccc(Oc4ccc(C(c5ccc(Oc6ccc([*])cc6)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,-8.37675071
87,[*]C(=O)c1ccc(Oc2ccc(C(c3ccccc3)(c3ccc(Oc4ccc([*])cc4)cc3)C(F)(F)F)cc2)cc1,-8.920818754
88,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)(C(F)(F)F)C(F)(F)F)cc1)C2=O,-8.573488739
89,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(c3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)(C(F)(F)F)C(F)(F)F)c1)C2=O,-8.769551079
90,[*]C(C)=C([*])C(C)C,-6.578396073
91,[*]C(C)=C([*])SCC,-8.22184875
92,[*]C(C)=C([*])SCCCC,-8.236572006
93,[*]C(C)=C([*])SCCCCCC,-8.366531544
94,[*]C(C)=C([*])SCCCCCCCC,-8.244125144
95,[*]C(C)=C([*])SCCCCCCCCCC,-8.37675071
96,[*]C(C)=C([*])[Si](C)(C)C,-6.238824187
97,[*]C(C)=C([*])c1ccc([Si](C)(C)C)cc1,-6.958607315
98,[*]C(Cl)=C([*])c1ccccc1,-8.458420756
99,[*]C(F)(F)C(F)(F)C1(F)C(F)(F)C([*])(F)OC(F)(F)C1(F)F,-7.769551079
100,[*]C(F)(F)C(F)(F)CC1(F)OC(F)(F)OC1([*])OC(F)(F)F,-7.366531544
101,[*]C1C([*])C2CC1C1C2C([Si](C)(C)C)C1[Si](C)(C)C,-6.723538196
102,[*]C1C([*])C2CC1C1CC([Si](C)(C)C)C21,-7.031517051
103,[*]C=C([*])C(C)(C)C,-7.091514981
104,[*]C=CC1CC([*])C(C(F)(F)F)(C(F)(F)F)C1(F)F,-7.732828272
105,[*]C=CC1CC([*])C2C(=O)N(C3CCCC3)C(=O)C12,-8.812479279
106,[*]C=CC1CC([*])C2C(=O)N(C3CCCCC3)C(=O)C12,-8.600326279
107,[*]C=CC1CC([*])C2C1C([Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C)C2[Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C,-7.37675071
108,[*]CC(C)O[*],-7.995678626
109,[*]CC(CCl)O[*],-9.316052869
110,[*]CC([*])(C)C(=O)OC,-9.119758224
111,[*]CC([*])(C)C(=O)OC(C)(C)C,-8.127261173
112,[*]CC([*])(C)C(=O)OCC,-8.623423043
113,[*]CC([*])(C)c1ccccc1,-8.838631998
114,[*]CC([*])(F)F,-9.764471553
115,[*]CC([*])C#N,-10.27572413
116,[*]CC([*])C(=O)OC,-8.93930216
117,[*]CC([*])C(=O)OCC,-8.356547324
118,[*]CC([*])C(=O)OCCCCCCCCCC,-8.244125144
119,[*]CC([*])C(=O)OCCCCCCCCCCCCCC,-8.276544328
120,[*]CC([*])CC(C)C,-7.950781977
121,[*]CC([*])Cl,-9.823908741
122,[*]CC([*])F,-10.1655793
123,[*]CC([*])OC(=O)C1CCCCC1,-8.801342913
124,[*]CC([*])OC(=O)c1ccc(C)cc1,-8.835647144
125,[*]CC([*])OC(=O)c1cccc(C)c1,-9.084600165
126,[*]CC([*])OC(=O)c1ccccc1,-8.970616222
127,[*]CC([*])OC(=O)c1ccccc1C,-9.151195299
128,[*]CC([*])OC(C)=O,-8.899629455
129,[*]CC([*])[Si](C)(C)C,-7.744727495
130,[*]CC([*])c1ccc(Br)cc1,-8.785156152
131,[*]CC([*])c1ccc(C(C)(C)C)cc1,-7.982966661
132,[*]CC([*])c1ccc(C)cc1,-8.43062609
133,[*]CC([*])c1ccc(C[Si](C)(C)C)cc1,-8.337242168
134,[*]CC([*])c1ccc(Cl)cc1,-8.785156152
135,[*]CC([*])c1ccc(F)cc1,-8.463441557
136,[*]CC([*])c1ccc(O)cc1,-9.468521083
137,[*]CC([*])c1ccc(OC(C)=O)cc1,-8.730487056
138,[*]CC([*])c1ccc(OC)cc1,-8.823908741
139,[*]CC([*])c1ccc([Si](C)(C)C)cc1,-7.931814138
140,[*]CC([*])c1ccc([Si](C)(C)CCC(F)(F)F)cc1,-8.022276395
141,[*]CC([*])c1ccccc1,-8.655607726
142,[*]CC([*])c1ccncc1,-8.906578315
143,[*]CC1CC([*])OCO1,-9.795880017
144,[*]CCC(F)(Cl)C([*])(F)F,-9.274088368
145,[*]CCC(F)(F)C([*])(F)F,-9.249491605
146,[*]CCC1CC([*])C2C1C([Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C)C2[Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C,-7.522878745
147,[*]CCCCCCCCCCNC([*])=O,-9.552841969
148,[*]CCCCCCCC[Si](C)(C)O[Si]([*])(C)C,-7.759450752
149,[*]CCCCCC[Si](C)(C)O[Si]([*])(C)C,-7.71219827
150,[*]CCCCCOC([*])=O,-9.261219442
151,[*]CC[Si](C)(C)O[Si]([*])(C)C,-7.565431096
152,[*]CC[Si](C)(C)c1ccc([Si](C)(C)CC[Si]([*])(C)C)cc1,-8.974694135
153,[*]CCc1ccc([*])cc1,-9.602059991
154,[*]CCc1ccc([*])cc1Cl,-9.931814138
155,[*]CN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(Cc3ccc(-c5cc(C)c(-c6ccc([*])cc6C)cc5C)c(C)c3)C4=O)C(F)(F)F)cc2C1=O.CC(F)(F)F,-8.148741651
156,[*]COCC([*])O,-11.26121944
157,[*]COC[*],-9.769551079
158,[*]COc1c(Br)cc(C(c2cc(Br)c(OC(=O)c3cccc(C([*])=O)c3)c(Br)c2)(C(F)(F)F)C(F)(F)F)cc1Br,-8.178486472
159,[*]C[*],-9.248720896
160,[*]Cc1cc(C)c(-n2c(=O)c3cc4c(=O)n(-c5c(C)cc([*])cc5C)c(=O)c4cc3c2=O)c(C)c1,-8.060480747
161,[*]Cc1cc(C)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(c4c(C)cc([*])cc4C)C5=O)cc3C2=O)c(C)c1,-8.49757288
162,[*]Cc1cc(C)c(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4c(C)cc([*])cc4C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(C)c1,-8.128427064
163,[*]Cc1cc(C)c(Oc2ccc(C(C)(C)c3ccc(Oc4c(C)cc([*])cc4C)cc3)cc2)c(C)c1,-8.537602002
164,[*]Cc1cc(C)c(Oc2ccc(S(=O)(=O)c3ccc(Oc4c(C)cc([*])cc4C)cc3)cc2)c(C)c1,-8.511449283
165,[*]Cc1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4ccc([*])cc4C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(C)c1,-8.454692884
166,[*]N=P([*])(OCC(C)(C)C)OC(C)(C)C,-8.220403509
167,[*]N=P([*])(OCC(C)C)OC(C)C,-8.17327748
168,[*]N=P([*])(OCC(C)CC)OC(C)CC,-7.974694135
169,[*]N=P([*])(OCC(F)(F)F)OCC(F)(F)F,-7.571865206
170,[*]N=P([*])(OCCC)OCCCC,-8.07211659
171,[*]N=P([*])(Oc1ccc(Br)cc1)Oc1ccc(Br)cc1,-9.236572006
172,[*]N=P([*])(Oc1ccccc1)Oc1ccccc1,-8.987162775
173,[*]NC(=O)c1cc(C(c2ccc(C(=O)O)c(C(=O)Nc3cc(Oc4ccc(N)c([*])c4)ccc3N)c2)(C(F)(F)F)C(F)(F)F)ccc1C(=O)O,-8.723538196
174,[*]NC(=O)c1ccc(Oc2cc(C(C)(C)C)c(Oc3ccc(C(=O)Nc4c(C)cc(Cc5cc(C)c([*])c(C(C)C)c5)cc4C(C)C)cc3)cc2C(C)(C)C)cc1,-8.30980392
175,[*]Nc1ccc(C(c2ccc(NC(=O)c3cc(C([*])=O)cc(-c4ccccc4)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,-8.318758763
176,[*]Nc1ccc(C(c2ccc(NC(=O)c3cccc(C([*])=O)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,-8.455931956
177,[*]Nc1ccc(C2(c3ccc(NC(=O)c4ccc(C([*])=O)cc4)cc3)c3ccccc3-c3ccccc32)cc1,-8.607303047
178,[*]Nc1ccc(C2(c3ccc(NC(=O)c4cccc(C([*])=O)c4)cc3)c3ccccc3-c3ccccc32)cc1,-8.801342913
179,[*]Nc1ccc(Cc2ccc(NC(=O)c3cccc(C([*])=O)c3)cc2)cc1,-9.374687549
180,[*]Nc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)Nc5cccc(N6C(=O)c7ccc(C(=O)Nc8ccc(Oc9ccc(N%10C(=O)c%11ccc(C([*])=O)cc%11C%10=O)cc9)cc8)cc7C6=O)c5)cc4C3=O)cc2)cc1,-9.257274869
181,[*]Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3cc(C([*])=O)cc(-c4ccccc4)c3)cc2)cc1,-9
182,[*]Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3cccc(C([*])=O)c3)cc2)cc1,-9.283996656
183,[*]Nc1ccc([*])cc1,-9.381951903
184,[*]Nc1cccc(NC(=O)c2ccc(C(c3ccc(C([*])=O)cc3)(C(F)(F)F)C(F)(F)F)cc2)c1,-8.508638306
185,[*]OC(=O)Oc1ccc(C(=O)Oc2ccc3c(c2)C2(Cc4cc([*])ccc4C2(C)C)CC3(C)C)cc1,-8.407823243
186,[*]OC(=O)Oc1ccc2c(c1)C1(CC(C)(C)c3ccc([*])cc31)CC2(C)C,-8.30980392
187,[*]OC(=O)c1cc(C(=O)COc2c(Br)cc3c(c2Br)C(=C)OC32c3cc(Br)c([*])c(Br)c32)cc(C(C)(C)C)c1,-8.212539525
188,[*]OC(=O)c1ccc(C(=O)Oc2ccc3c(c2)C2(CC(C)(C)c4ccc([*])cc42)CC3(C)C)cc1,-8.167491087
189,[*]OC(=O)c1ccc(C(=O)Oc2ccc3c(c2)C2(Cc4ccc([*])cc4C2(C)C)CC3(C)C)cc1,-8.167491087
190,[*]OC(=O)c1cccc(C(=O)COc2c(Br)cc3c(c2Br)C(=C)OC32c3cc(Br)c([*])c(Br)c32)c1,-8.630784143
191,[*]OC(=O)c1cccc(C(=O)Oc2c(C)cc(C(C)(C)c3cc(C)c([*])c(Br)c3)cc2Br)c1,-8.655607726
192,[*]OC(=O)c1cccc(C(=O)Oc2ccc3c(c2)C2(Cc4ccc([*])cc4C2(C)C)CC3(C)C)c1,-8.407823243
193,[*]OC1C(COCC)OC([*])C(O)C1O,-8.27572413
194,[*]OCC(=O)c1cccc(C(=O)Oc2c(Br)cc3c(c2Br)-c2cc(Br)c([*])c(Br)c2C3(C)C)c1,-8.41453927
195,[*]OCCOC(=O)c1ccc(C([*])=O)cc1,-9.406713933
196,[*]OCCOC(=O)c1ccc2cc(C([*])=O)ccc2c1,-9.673664139
197,[*]OOc1ccc(C(c2ccc(OC(=O)c3cccc(C([*])=O)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,-8.320572103
198,[*]OOc1ccc2cc([*])ccc2c1,-9.102372909
199,[*]OOc1ccc2ccc([*])cc2c1,-9.055517328
200,[*]OOc1cccc2c([*])cccc12,-9.026872146
201,[*]O[Si](C)(C)c1ccc([Si]([*])(C)C)cc1,-8.080921908
202,[*]O[Si](C)(C)c1cccc([Si]([*])(C)C)c1,-8.075720714
203,[*]O[Si]([*])(C)C,-7.469800302
204,[*]O[Si]([*])(C)CC,-7.640164518
205,[*]O[Si]([*])(C)CCC,-7.595166283
206,[*]O[Si]([*])(C)CCC(F)(F)F,-7.607303047
207,[*]O[Si]([*])(C)CCCCCCCC,-7.876148359
208,[*]O[Si]([*])(C)c1ccccc1,-8.468521083
209,[*]Oc1c(-c2ccccc2)cc([*])cc1-c1ccccc1,-8.485452247
210,[*]Oc1c(Br)cc(C(c2cc(Br)c(OC([*])=O)c(Br)c2)(C(F)(F)F)C(F)(F)F)cc1Br,-8
211,[*]Oc1c(Br)cc(C2(c3cc(Br)c(OC(=O)c4cccc(C([*])=O)c4)c(Br)c3)OC(=O)c3ccccc32)cc1Br,-8.630784143
212,[*]Oc1c(Br)cc(C2(c3cc(Br)c(OC(=O)c4cccc(C([*])=O)c4)c(Br)c3)c3ccccc3-c3ccccc32)cc1Br,-8.41453927
213,[*]Oc1c(C)cc([*])cc1C,-7.995678626
214,[*]Oc1ccc(-c2ccc(Oc3c(F)c(F)c(COC(c4cccc(C(OCc5c(F)c(F)c([*])c(F)c5F)(C(F)(F)F)C(F)(F)F)c4)(C(F)(F)F)C(F)(F)F)c(F)c3F)cc2)cc1,-8.468521083
215,[*]Oc1ccc(C(=C(Cl)Cl)c2ccc(OC([*])=O)cc2)cc1,-8.920818754
216,[*]Oc1ccc(C(=O)Nc2ccc(C(C)(C)c3ccc(NC(=O)c4ccc(Oc5cc(C(C)(C)C)c([*])cc5C(C)(C)C)cc4)cc3)cc2)cc1,-8.508638306
217,[*]Oc1ccc(C(=O)Nc2ccc(C(c3ccc(NC(=O)c4ccc(Oc5cc(C(C)(C)C)c([*])cc5C(C)(C)C)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,-8.22184875
218,[*]Oc1ccc(C(c2ccc(OC(=O)c3ccc(-c4ccc(C([*])=O)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,-8.322393047
219,[*]Oc1ccc(C(c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,-8.107348966
220,[*]Oc1ccc(C(c2ccc(OC(=O)c3ccc4c(c3)C(=O)c3cc(C([*])=O)ccc3-4)cc2)(C(F)(F)F)C(F)(F)F)cc1,-8.209714836
221,[*]Oc1ccc(C(c2ccc(OC(=O)c3cccc(C([*])=O)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,-8.386158178
222,[*]Oc1ccc(C(c2ccc(OC([*])=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,-8.22184875
223,[*]Oc1ccc(C(c2ccc(Oc3c(F)c(F)c(COC(c4ccc(C(OCc5c(F)c(F)c([*])c(F)c5F)(C(F)(F)F)C(F)(F)F)cc4)(C(F)(F)F)C(F)(F)F)c(F)c3F)cc2)(C(F)(F)F)C(F)(F)F)cc1,-8.292429824
224,[*]Oc1ccc(C2(c3ccc(OC(=O)c4cccc(C([*])=O)c4)cc3)OC(=O)c3ccccc32)cc1,-8.832682665
225,[*]Oc1ccc(C2(c3ccc(OC(=O)c4cccc(C([*])=O)c4)cc3)c3ccccc3-c3ccccc32)cc1,-8.580044252
226,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CC3CCC2C3)cc1,-8.721246399
227,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CCCCC2)cc1,-9
228,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)c3ccccc3-c3ccccc32)cc1,-8.661543506
229,[*]Oc1ccc(C2(c3ccc(Oc4ccc(C([*])=O)cc4)cc3)OC(=O)c3ccccc32)cc1,-8.790484985
230,[*]Oc1ccc(Cc2ccc(Oc3c(F)c(F)c(COC(c4ccc(C(OCc5c(F)c(F)c([*])c(F)c5F)(C(F)(F)F)C(F)(F)F)cc4)(C(F)(F)F)C(F)(F)F)c(F)c3F)cc2)cc1,-8.48148606
231,[*]Oc1ccc(N)c(NC(=O)c2cc(C(c3ccc(C(=O)Nc4ccc([*])cc4N)c(C(=O)O)c3)(C(F)(F)F)C(F)(F)F)ccc2C(=O)O)c1,-8.723538196
232,[*]Oc1ccc(N2C(=O)C3=C(C2=O)C2C=CC3C3=C2C(=O)N(c2ccc([*])c(OC)c2)C3=O)cc1OC,-9.211831629
233,[*]Oc1ccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(c4ccc([*])c(OC)c4)C5=O)cc3C2=O)cc1OC,-9.260427656
234,[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(-c4cc(C)c([*])c(C)c4C)c(C)c3C)cc2)cc1,-8.27572413
235,[*]Oc1ccc([*])cc1,-8.107348966
236,[*]Oc1ccc2c(c1)C(=O)N(c1c(C)c(C)c(N3C(=O)c4ccc(Oc5c(C)ccc(C)c5[*])cc4C3=O)c(C)c1C)C2=O,-8.142667504
237,[*]Oc1ccc2c(c1)C(=O)N(c1c(C)c(C)c(N3C(=O)c4ccc(Oc5cc(C(C)(C)C)cc(C)c5[*])cc4C3=O)c(C)c1C)C2=O,-8.075720714
238,[*]Oc1ccc2c(c1)C(=O)N(c1c(C)c(C)c(N3C(=O)c4ccc(Oc5cc(C)c([*])c(C)c5C)cc4C3=O)c(C)c1C)C2=O,-8.022276395
239,[*]Oc1ccc2c(c1)C(=O)N(c1c(C)c(C)c(N3C(=O)c4ccc(Oc5cc(C)ccc5[*])cc4C3=O)c(C)c1C)C2=O,-8.48148606
240,[*]Oc1ccc2c(c1)C(=O)N(c1c(C)c(C)c(N3C(=O)c4ccc(Oc5cccc(C)c5[*])cc4C3=O)c(C)c1C)C2=O,-8.387216143
241,[*]Oc1ccc2c(c1)C(=O)N(c1cc(C)c(C)c(N3C(=O)c4ccc(Oc5cc(C)ccc5[*])cc4C3=O)c1C)C2=O,-8.468521083
