PID,smiles,value
70,[*]C(=C([*])c1ccc2c(c1)C(C)(C)c1cc(Br)ccc1-2)c1ccccc1,-6.958607315
71,[*]C(=C([*])c1ccc2c(c1)C(C)(C)c1cc([Si](C)(C)C)ccc1-2)c1ccccc1,-6.468521083
72,[*]C(=C([*])c1ccc2c(c1)C(C)(C)c1ccccc1-2)c1cc(F)cc(F)c1,-6.769551079
73,[*]C(=C([*])c1ccc2c(c1)C(C)(C)c1ccccc1-2)c1ccc(Br)cc1,-6.455931956
74,[*]C(=C([*])c1ccc2c(c1)C(C)(C)c1ccccc1-2)c1ccc(C(C)(C)C)cc1,-6.602059991
75,[*]C(=C([*])c1ccc2c(c1)C(C)(C)c1ccccc1-2)c1ccc(F)c(F)c1,-6.292429824
76,[*]C(=C([*])c1ccc2c(c1)C(C)(C)c1ccccc1-2)c1ccc(F)cc1,-6.327902142
77,[*]C(=C([*])c1ccc2c(c1)C(C)(C)c1ccccc1-2)c1ccc([Si](C)(C)C)cc1,-7.677780705
78,[*]C(=C([*])c1ccc2c(c1)C(C)(C)c1ccccc1-2)c1cccc(F)c1,-6.37675071
79,[*]C(=C([*])c1ccc2c(c1)C(C)(C)c1ccccc1-2)c1ccccc1,-6.48148606
80,[*]C(=C([*])c1ccc2c(c1)C1(CC1)c1ccccc1-2)c1ccc([Si](C)(C)C)cc1,-7.26760624
81,[*]C(=C([*])c1ccc2c(c1)C1(CC1)c1ccccc1-2)c1ccccc1,-7.397940009
82,[*]C(=C([*])c1cccc(O)c1)c1ccc(C(C)(C)C)cc1,-7.677780705
83,[*]C(=C([*])c1cccc(O[Si](C)(C)C(C)(C)C)c1)c1ccc(C(C)(C)C)cc1,-6.886056648
84,[*]C(=C([*])c1cccc(O[Si](C)(C)C(C)(C)C)c1)c1ccc([Si](C)(C)C)cc1,-7.366531544
85,[*]C(=C([*])c1ccccc1)c1ccccc1,-7.13076828
86,[*]C(=O)COc1c(Br)cc(C(C)(C)c2cc(Br)c(OC(=O)c3cc([*])cc(C(C)(C)C)c3)c(Br)c2)cc1Br,-10.04527521
87,[*]C(=O)COc1c(Br)cc(C(c2cc(Br)c(OC(=O)c3cc([*])cc(C(C)(C)C)c3)c(Br)c2)(C(F)(F)F)C(F)(F)F)cc1Br,-9.349692477
88,[*]C(=O)COc1c(Br)cc2c(c1Br)C(C)(C)c1cc(Br)c(OC(=O)c3cc([*])cc(C(C)(C)C)c3)c(Br)c1-2,-9.53165267
89,[*]C(=O)Nc1ccc(C2(c3ccc(NC(=O)c4cc([*])cc(C(C)(C)C)c4)cc3)c3ccccc3-c3ccccc32)cc1,-9.853871964
90,[*]C(=O)Nc1ccc(Cc2ccc(NC(=O)c3cc([*])cc(C(C)(C)C)c3)cc2)cc1,-10.63827216
91,[*]C(=O)Oc1c(Br)cc(C(C)(C)c2cc(Br)c(OC(=O)c3cc([*])cc(C(C)(C)C)c3)c(Br)c2)cc1Br,-10.05060999
92,[*]C(=O)Oc1c(Br)cc(C2(c3cc(Br)c(OC(=O)c4cc([*])cc(C(C)(C)C)c4)c(Br)c3)OC(=O)c3ccccc32)cc1Br,-9.924453039
93,[*]C(=O)Oc1c(Br)cc(C2(c3cc(Br)c(OC(=O)c4cc([*])cc(C(C)(C)C)c4)c(Br)c3)c3ccccc3-c3ccccc32)cc1Br,-9.54515514
94,[*]C(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)c3cc([*])cc(C(C)(C)C)c3)cc2)cc1,-9.931814138
95,[*]C(=O)Oc1ccc(C(c2ccc(OC(=O)c3cc([*])cc(C(C)(C)C)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,-9.440093375
96,[*]C(=O)Oc1ccc(C2(c3ccc(OC(=O)c4cc([*])cc(C(C)(C)C)c4)cc3)OC(=O)c3ccccc32)cc1,-9.974694135
97,[*]C(=O)Oc1ccc(C2(c3ccc(OC(=O)c4cc([*])cc(C(C)(C)C)c4)cc3)c3ccccc3-c3ccccc32)cc1,-9.71219827
98,[*]C(=O)c1ccc(-c2ccc(C(=O)c3ccc(Oc4ccc(S(=O)(=O)c5ccc(Oc6ccc([*])cc6)cc5)cc4)cc3)cc2)cc1,-10.95860731
99,[*]C(=O)c1ccc(-c2nc3cc(C(c4ccc5oc(-c6ccc([*])cc6)nc5c4)(C(F)(F)F)C(F)(F)F)ccc3o2)cc1,-10.47495519
100,[*]C(=O)c1ccc(C(c2ccc(C(=O)c3ccc(Oc4ccc(C(c5ccc(Oc6ccc([*])cc6)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,-10.11918641
101,[*]C(=O)c1ccc(Oc2ccc(C(c3ccccc3)(c3ccc(Oc4ccc([*])cc4)cc3)C(F)(F)F)cc2)cc1,-10.82390874
102,[*]C(=O)c1ccc(Oc2ccc(Oc3ccc([*])cc3)cc2)cc1,-11.40011693
103,[*]C(=O)c1ccc(Oc2ccc(Oc3ccc([*])cc3)cc2-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,-10.26760624
104,[*]C(=O)c1ccc(Oc2ccc(Oc3ccc([*])cc3)cc2-c2cccc(C(F)(F)F)c2)cc1,-11.29242982
105,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(Oc4ccc(C5(c6ccc(Oc7ccc(-c8ccc(N9C(=O)c%10ccc([*])cc%10C9=O)cc8)cc7C(F)(F)F)cc6)C(=O)N(c6ccccc6)c6ccccc65)cc4)c(C(F)(F)F)c3)cc1)C2=O,-10.08092191
106,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)(C(F)(F)F)C(F)(F)F)cc1)C2=O,-10.4225082
107,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(N4Cc5ccc([*])cc5C4=O)cc3)(C(F)(F)F)C(F)(F)F)cc1)C2=O,-10.34678749
108,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,-11.69897
109,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(N(c3ccccc3)c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,-10.84163751
110,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1)C2=O,-10.70996539
111,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5C(F)(F)F)cc4)(C(F)(F)F)C(F)(F)F)cc3)c(C(F)(F)F)c1)C2=O,-10.43179828
112,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(Oc5ccc(N6Cc7ccc([*])cc7C6=O)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1)C2=O,-10.70996539
113,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(Oc5ccc(N6Cc7ccc([*])cc7C6=O)cc5C(F)(F)F)cc4)(C(F)(F)F)C(F)(F)F)cc3)c(C(F)(F)F)c1)C2=O,-10.43179828
114,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,-12.14387556
115,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4Cc5ccc([*])cc5C4=O)cc3)cc1)C2=O,-11.627088
116,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(c3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)(C(F)(F)F)C(F)(F)F)c1)C2=O,-10.32790214
117,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,-11.79588002
118,[*]C(=O)n1cnc2cc(Oc3ccc4ncn(C(=O)c5cccc(Oc6ccc(Oc7cccc([*])c7)cc6)c5)c4c3)ccc21,-11.4436975
119,[*]C(C(=O)OC(C)C)C([*])C(=O)OC(C)(C)C,-9.045757491
120,[*]C(C(=O)OC(C)C)C([*])C(=O)OC(C)CCC,-9.301029996
121,[*]C(C(=O)OC(C)C)C([*])C(=O)OC(C)CCC(C)C,-8.853871964
122,[*]C(C(=O)OC(C)CCC(C)C)C([*])C(=O)OC(C)(C)C,-8.795880017
123,[*]C(C(=O)OC(C)CCC)C([*])C(=O)OC(C)(C)C,-8.886056648
124,[*]C(C(=O)Oc1ccccc1)C([*])C(=O)OC(C)(C)C,-9.301029996
125,[*]C(C(=O)Oc1ccccc1)C([*])C(=O)OC(C)C,-9.522878745
126,[*]C(C)=C([*])C(C)C,-6.88941029
127,[*]C(C)=C([*])CCC,-8.920818754
128,[*]C(C)=C([*])CCCCC,-8.677780705
129,[*]C(C)=C([*])CCCCCC,-8.638272164
130,[*]C(C)=C([*])CCCCCCC,-8.537602002
131,[*]C(C)=C([*])CCCCCCCC,-8.537602002
132,[*]C(C)=C([*])SCC,-9.045757491
133,[*]C(C)=C([*])SCCCC,-8.744727495
134,[*]C(C)=C([*])SCCCCCC,-8.853871964
135,[*]C(C)=C([*])SCCCCCCCC,-8.721246399
136,[*]C(C)=C([*])SCCCCCCCCCC,-8.795880017
137,[*]C(C)=C([*])[Si](C)(C)C,-6.211124884
138,[*]C(C)=C([*])c1ccc([Si](C)(C)C)cc1,-7.251811973
139,[*]C(Cl)=C([*])c1ccccc1,-9.769551079
140,[*]C(F)(F)C(F)(F)C1(F)C(F)(F)C([*])(F)OC(F)(F)C1(F)F,-9.301029996
141,[*]C(F)(F)C(F)(F)CC1(F)OC(F)(F)OC1([*])OC(F)(F)F,-8.619788758
142,[*]C1=Nc2ccc(-n3c(=O)c4cc5c(=O)n(-c6ccc([*])cc6)c(=O)c5cc4c3=O)cc2C(=O)OC1,-12.27572413
143,[*]C1C([*])C2CC1C1C2C([Si](C)(C)C)C1[Si](C)(C)C,-6.906578315
144,[*]C1C([*])C2CC1C1CC([Si](C)(C)C)C21,-7.408935393
145,[*]C1C2CC(C1[*])C([Si](C)(C)C)C2,-7.493494968
146,[*]C=C([*])C(C)(C)C,-8
147,[*]C=CC1CC([*])C(C(F)(F)F)(C(F)(F)F)C1(F)F,-8.970616222
148,[*]C=CC1CC([*])C2C(=O)N(C34CC5CC(CC(C5)C3)C4)C(=O)C12,-10.30103
149,[*]C=CC1CC([*])C2C(=O)N(C3CCCC3)C(=O)C12,-10.34678749
150,[*]C=CC1CC([*])C2C(=O)N(C3CCCCC3)C(=O)C12,-10.28399666
151,[*]C=CC1CC([*])C2C(=O)N(c3c(F)c(F)c(F)c(F)c3F)C(=O)C12,-9.809668302
152,[*]C=CC1CC([*])C2C(=O)N(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C(=O)C12,-9.37675071
153,[*]C=CC1CC([*])C2C(=O)N(c3ccccc3)C(=O)C12,-10.50863831
154,[*]C=CC1CC([*])C2C1C([Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C)C2[Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C,-8
155,[*]C=CC1CC([*])CC1CS(=O)(=O)c1ccc(C)cc1,-11.22184875
156,[*]C=CC1CC([*])CC1[Si](C)(C)C,-9.142667504
157,[*]C=CC1CC([*])CC1[Si](C)(C)C[Si](C)(C)C,-9.431798276
158,[*]C=CC1OC(C=CC2CC([*])C3C(=O)N(c4ccccc4)C(=O)C23)C2C(=O)N(c3c(F)c(F)c(F)c(F)c3F)C(=O)C12,-10.22914799
159,[*]C=CC1OC([*])C2C(=O)N(c3c(F)c(F)c(F)c(F)c3F)C(=O)C12,-9.966576245
160,[*]C=Cc1ccc([*])cc1[Si](C)(C)C(C)(C)C,-9.744727495
161,[*]C=Cc1ccc([*])cc1[Si](C)(C)CCCC,-9.823908741
162,[*]C=Cc1ccc([*])cc1[Si](C)(C)CCCCCCCC,-9.958607315
163,[*]C=Cc1ccc([*])cc1[Si](C)(C)CCCCCCCCCCCCCCCCCC,-9.408935393
164,[*]CC(C)O[*],-9.42365865
165,[*]CC(CCl)O[*],-10.61978876
166,[*]CC(F)(F)C(F)(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1([*])F,-7.318758763
167,[*]CC([*])(C)C(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-8.823908741
168,[*]CC([*])(C)C(=O)OC,-12.03245202
169,[*]CC([*])(C)C(=O)OC(C)(C)C,-10.11463878
170,[*]CC([*])(C)C(=O)OCC,-10.4867824
171,[*]CC([*])(C)C(=O)OCCOCC,-10.41453927
172,[*]CC([*])(C)C(=O)OCCOCCOCC,-9.443697499
173,[*]CC([*])(C)C(=O)OCCOCCOCCOCC,-9.698970004
174,[*]CC([*])(C)c1ccccc1,-10.82390874
175,[*]CC([*])(Cl)Cl,-13.02733441
176,[*]CC([*])(F)F,-11.65169514
177,[*]CC([*])C,-10.30103
178,[*]CC([*])C#N,-13.79588002
179,[*]CC([*])C(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-8.26760624
180,[*]CC([*])C(=O)OC,-10.66958623
181,[*]CC([*])C(=O)OCC,-9.189767482
182,[*]CC([*])C(=O)OCCCCCCCCCC,-8.721246399
183,[*]CC([*])C(=O)OCCCCCCCCCCCCCC,-8.655607726
184,[*]CC([*])CC(C)C,-9.033389013
185,[*]CC([*])Cl,-12.02045163
186,[*]CC([*])F,-12.8096683
187,[*]CC([*])OC(=O)C1CCCCC1,-10.34969248
188,[*]CC([*])OC(=O)c1ccc(C)cc1,-10.4698003
189,[*]CC([*])OC(=O)c1cccc(C)c1,-11.05799195
190,[*]CC([*])OC(=O)c1ccccc1C,-11.06600684
191,[*]CC([*])OC1C2CC3CC(C2)CC1C3,-9.772113295
192,[*]CC([*])OC1CC2CC1C1CCCC21,-9.920818754
193,[*]CC([*])OC1CC2CCC1C2,-10.01772877
194,[*]CC([*])OC1CCCCC1,-10.00436481
195,[*]CC([*])OCC1CC2CC1C1CCCC21,-10.88605665
196,[*]CC([*])OCC1CCCCC1,-10.39794001
197,[*]CC([*])OCc1ccccc1,-10.10237291
198,[*]CC([*])[Si](C)(C)C,-8.958607315
199,[*]CC([*])[Si](C)(C)c1ccccc1,-10.34678749
200,[*]CC([*])c1ccc(Br)cc1,-10.49485002
201,[*]CC([*])c1ccc(C(C)(C)C)cc1,-9.075720714
202,[*]CC([*])c1ccc(C)cc1,-9.823908741
203,[*]CC([*])c1ccc(C[Si](C)(C)C)cc1,-8.346787486
204,[*]CC([*])c1ccc(Cl)cc1,-10.63827216
205,[*]CC([*])c1ccc(F)cc1,-10.08092191
206,[*]CC([*])c1ccc(O)cc1,-11.82390874
207,[*]CC([*])c1ccc(OC(C)=O)cc1,-10.19382003
208,[*]CC([*])c1ccc(OC)cc1,-10.21467016
209,[*]CC([*])c1ccc([Si](C)(C)C)cc1,-8.795880017
210,[*]CC([*])c1ccc([Si](C)(C)CCC(F)(F)F)cc1,-8.928117993
211,[*]CC([*])c1ccccc1,-10.27164622
212,[*]CC([*])c1ccncc1,-10.88605665
213,[*]CC1CC([*])OCO1,-11.74472749
214,[*]CCC(F)(Cl)C([*])(F)F,-11.21467016
215,[*]CCC(F)(F)C([*])(F)F,-10.73992861
216,[*]CCC1CC([*])C2C1C([Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C)C2[Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C,-8.124938737
217,[*]CCCCCOC([*])=O,-10.22914799
218,[*]CCC[Si]([*])(C)C,-9.522878745
219,[*]CC[Si](C)(C)c1ccc([Si](C)(C)CC[Si]([*])(C)C)cc1,-10.59006688
220,[*]CCc1c(Cl)cc([*])cc1Cl,-11.56703071
221,[*]CCc1ccc([*])cc1,-11.30189945
222,[*]CCc1ccc([*])cc1Br,-13.21467016
223,[*]CCc1ccc([*])cc1C,-11.80410035
224,[*]CCc1ccc([*])cc1CC,-11.04383157
225,[*]CCc1ccc([*])cc1Cl,-12.16304326
226,[*]CN1C(=O)c2cc3c(cc2C1=O)S(=O)(=O)c1cc2c(cc1S3(=O)=O)C(=O)N(c1cc3c(cc1C)-c1cc(C)c([*])cc1S3(=O)=O)C2=O,-10.15490196
227,[*]CN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(Cc3ccc(-c5cc(C)c(-c6ccc([*])cc6C)cc5C)c(C)c3)C4=O)C(F)(F)F)cc2C1=O.CC(F)(F)F,-9.853871964
228,[*]CN1C(=O)c2ccc(S(=O)(=O)c3ccc4c(c3)C(=O)N(c3cc5c(cc3C)-c3cc(C)c([*])cc3S5(=O)=O)C4=O)cc2C1=O,-10.43179828
229,[*]COC[*],-10.60205999
230,[*]CO[*],-11.61978876
231,[*]COc1c(Br)cc(C(c2cc(Br)c(OC(=O)c3cccc(C([*])=O)c3)c(Br)c2)(C(F)(F)F)C(F)(F)F)cc1Br,-9.970616222
232,[*]C[*],-10.05158703
233,[*]C[Si]([*])(C)C,-8.397940009
234,[*]Cc1cc(C)c(-n2c(=O)c3cc4c(=O)n(-c5c(C)cc([*])cc5C)c(=O)c4cc3c2=O)c(C)c1,-9.149966742
235,[*]Cc1cc(C)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(c4c(C)cc([*])cc4C)C5=O)cc3C2=O)c(C)c1,-10.03952922
236,[*]Cc1cc(C)c(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4c(C)cc([*])cc4C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(C)c1,-9.671620397
237,[*]Cc1cc(C)c(Oc2ccc(C(C)(C)c3ccc(Oc4c(C)cc([*])cc4C)cc3)cc2)c(C)c1,-10.21395879
238,[*]Cc1cc(C)c(Oc2ccc(S(=O)(=O)c3ccc(Oc4c(C)cc([*])cc4C)cc3)cc2)c(C)c1,-9.89279003
239,[*]Cc1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4ccc([*])cc4C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(C)c1,-10.39147397
240,[*]Cc1ccc(N2C(=O)c3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc([*])cc5C)C6=O)cc4)cc3C2=O)c(C)c1,-11.44733178
241,[*]N=P([*])(C)C,-9.896196279
242,[*]N=P([*])(C)c1ccccc1,-10.22184875
243,[*]N=P([*])(OCC(C)(C)C)OC(C)(C)C,-9.460923901
244,[*]N=P([*])(OCC(C)C)OC(C)C,-8.498940738
245,[*]N=P([*])(OCC(C)CC)OC(C)CC,-8.872895202
246,[*]N=P([*])(OCC(F)(F)F)OCC(F)(F)F,-8.284832642
247,[*]N=P([*])(OCCC)OCCCC,-8.252588192
248,[*]N=P([*])(Oc1ccc(Br)cc1)Oc1ccc(Br)cc1,-10.74472749
249,[*]N=P([*])(Oc1ccc(C(C)(C)C)cc1)Oc1ccc(C(C)(C)C)cc1,-9.619788758
250,[*]N=P([*])(Oc1ccccc1)Oc1ccccc1,-10.02227639
251,[*]NC(=O)c1cc(C(c2ccc(C(=O)O)c(C(=O)Nc3cc(Oc4ccc(N)c([*])c4)ccc3N)c2)(C(F)(F)F)C(F)(F)F)ccc1C(=O)O,-10.76955108
252,[*]NC(=O)c1ccc(Oc2cc(C(C)(C)C)c(Oc3ccc(C(=O)Nc4c(C)cc(Cc5cc(C)c([*])c(C(C)C)c5)cc4C(C)C)cc3)cc2C(C)(C)C)cc1,-9.928117993
253,[*]Nc1ccc(C(c2ccc(NC(=O)c3cc(C([*])=O)cc(-c4ccccc4)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,-9.920818754
254,[*]Nc1ccc(C(c2ccc(NC(=O)c3cccc(C([*])=O)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,-10.37675071
